#name                              A/B   FEC       mfec      mfecch    hubid     port      rocid     FEDid     FEDch     roc# 
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC0         A        9      3     1     9      0      0      1287       19     0
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC1         A        9      3     1     9      0      1      1287       19     1
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC2         A        9      3     1     9      0      2      1287       19     2
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC3         A        9      3     1     9      0      3      1287       19     3
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC4         A        9      3     1     9      1      4      1287       19     4
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC5         A        9      3     1     9      1      5      1287       19     5
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC6         A        9      3     1     9      1      6      1287       19     6
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC7         A        9      3     1     9      1      7      1287       19     7
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC8         B        9      3     1     9      2      8      1287       20     0
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC9         B        9      3     1     9      2      9      1287       20     1
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC10         B        9      3     1     9      2      10      1287       20     2
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC11         B        9      3     1     9      2      11      1287       20     3
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC12         B        9      3     1     9      3      12      1287       20     4
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC13         B        9      3     1     9      3      13      1287       20     5
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC14         B        9      3     1     9      3      14      1287       20     6
FPix_BpO_D3_BLD1_PNL2_RNG2_ROC15         B        9      3     1     9      3      15      1287       20     7
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC0         A        9      3     1     8      0      0      1287       43     0
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC1         A        9      3     1     8      0      1      1287       43     1
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC2         A        9      3     1     8      0      2      1287       43     2
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC3         A        9      3     1     8      0      3      1287       43     3
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC4         A        9      3     1     8      1      4      1287       43     4
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC5         A        9      3     1     8      1      5      1287       43     5
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC6         A        9      3     1     8      1      6      1287       43     6
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC7         A        9      3     1     8      1      7      1287       43     7
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC8         B        9      3     1     8      2      8      1287       44     0
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC9         B        9      3     1     8      2      9      1287       44     1
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC10         B        9      3     1     8      2      10      1287       44     2
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC11         B        9      3     1     8      2      11      1287       44     3
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC12         B        9      3     1     8      3      12      1287       44     4
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC13         B        9      3     1     8      3      13      1287       44     5
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC14         B        9      3     1     8      3      14      1287       44     6
FPix_BpO_D3_BLD2_PNL2_RNG2_ROC15         B        9      3     1     8      3      15      1287       44     7
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC0         A        9      3     1     7      0      0      1288       19     0
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC1         A        9      3     1     7      0      1      1288       19     1
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC2         A        9      3     1     7      0      2      1288       19     2
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC3         A        9      3     1     7      0      3      1288       19     3
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC4         A        9      3     1     7      1      4      1288       19     4
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC5         A        9      3     1     7      1      5      1288       19     5
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC6         A        9      3     1     7      1      6      1288       19     6
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC7         A        9      3     1     7      1      7      1288       19     7
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC8         B        9      3     1     7      2      8      1288       20     0
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC9         B        9      3     1     7      2      9      1288       20     1
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC10         B        9      3     1     7      2      10      1288       20     2
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC11         B        9      3     1     7      2      11      1288       20     3
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC12         B        9      3     1     7      3      12      1288       20     4
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC13         B        9      3     1     7      3      13      1288       20     5
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC14         B        9      3     1     7      3      14      1288       20     6
FPix_BpO_D3_BLD3_PNL2_RNG2_ROC15         B        9      3     1     7      3      15      1288       20     7
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC0         A        9      3     1     6      0      0      1288       43     0
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC1         A        9      3     1     6      0      1      1288       43     1
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC2         A        9      3     1     6      0      2      1288       43     2
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC3         A        9      3     1     6      0      3      1288       43     3
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC4         A        9      3     1     6      1      4      1288       43     4
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC5         A        9      3     1     6      1      5      1288       43     5
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC6         A        9      3     1     6      1      6      1288       43     6
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC7         A        9      3     1     6      1      7      1288       43     7
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC8         B        9      3     1     6      2      8      1288       44     0
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC9         B        9      3     1     6      2      9      1288       44     1
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC10         B        9      3     1     6      2      10      1288       44     2
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC11         B        9      3     1     6      2      11      1288       44     3
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC12         B        9      3     1     6      3      12      1288       44     4
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC13         B        9      3     1     6      3      13      1288       44     5
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC14         B        9      3     1     6      3      14      1288       44     6
FPix_BpO_D3_BLD4_PNL2_RNG2_ROC15         B        9      3     1     6      3      15      1288       44     7
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC0         A        9      3     2     11      0      0      1288       47     0
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC1         A        9      3     2     11      0      1      1288       47     1
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC2         A        9      3     2     11      0      2      1288       47     2
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC3         A        9      3     2     11      0      3      1288       47     3
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC4         A        9      3     2     11      1      4      1288       47     4
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC5         A        9      3     2     11      1      5      1288       47     5
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC6         A        9      3     2     11      1      6      1288       47     6
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC7         A        9      3     2     11      1      7      1288       47     7
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC8         B        9      3     2     11      2      8      1288       48     0
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC9         B        9      3     2     11      2      9      1288       48     1
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC10         B        9      3     2     11      2      10      1288       48     2
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC11         B        9      3     2     11      2      11      1288       48     3
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC12         B        9      3     2     11      3      12      1288       48     4
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC13         B        9      3     2     11      3      13      1288       48     5
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC14         B        9      3     2     11      3      14      1288       48     6
FPix_BpO_D3_BLD5_PNL2_RNG2_ROC15         B        9      3     2     11      3      15      1288       48     7
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC0         A        9      3     2     10      0      0      1289       23     0
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC1         A        9      3     2     10      0      1      1289       23     1
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC2         A        9      3     2     10      0      2      1289       23     2
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC3         A        9      3     2     10      0      3      1289       23     3
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC4         A        9      3     2     10      1      4      1289       23     4
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC5         A        9      3     2     10      1      5      1289       23     5
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC6         A        9      3     2     10      1      6      1289       23     6
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC7         A        9      3     2     10      1      7      1289       23     7
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC8         B        9      3     2     10      2      8      1289       24     0
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC9         B        9      3     2     10      2      9      1289       24     1
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC10         B        9      3     2     10      2      10      1289       24     2
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC11         B        9      3     2     10      2      11      1289       24     3
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC12         B        9      3     2     10      3      12      1289       24     4
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC13         B        9      3     2     10      3      13      1289       24     5
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC14         B        9      3     2     10      3      14      1289       24     6
FPix_BpO_D3_BLD6_PNL2_RNG2_ROC15         B        9      3     2     10      3      15      1289       24     7
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC0         A        9      3     2     9      0      0      1289       43     0
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC1         A        9      3     2     9      0      1      1289       43     1
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC2         A        9      3     2     9      0      2      1289       43     2
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC3         A        9      3     2     9      0      3      1289       43     3
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC4         A        9      3     2     9      1      4      1289       43     4
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC5         A        9      3     2     9      1      5      1289       43     5
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC6         A        9      3     2     9      1      6      1289       43     6
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC7         A        9      3     2     9      1      7      1289       43     7
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC8         B        9      3     2     9      2      8      1289       44     0
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC9         B        9      3     2     9      2      9      1289       44     1
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC10         B        9      3     2     9      2      10      1289       44     2
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC11         B        9      3     2     9      2      11      1289       44     3
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC12         B        9      3     2     9      3      12      1289       44     4
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC13         B        9      3     2     9      3      13      1289       44     5
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC14         B        9      3     2     9      3      14      1289       44     6
FPix_BpO_D3_BLD7_PNL2_RNG2_ROC15         B        9      3     2     9      3      15      1289       44     7
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC0         A        9      3     2     8      0      0      1289       47     0
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC1         A        9      3     2     8      0      1      1289       47     1
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC2         A        9      3     2     8      0      2      1289       47     2
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC3         A        9      3     2     8      0      3      1289       47     3
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC4         A        9      3     2     8      1      4      1289       47     4
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC5         A        9      3     2     8      1      5      1289       47     5
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC6         A        9      3     2     8      1      6      1289       47     6
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC7         A        9      3     2     8      1      7      1289       47     7
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC8         B        9      3     2     8      2      8      1289       48     0
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC9         B        9      3     2     8      2      9      1289       48     1
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC10         B        9      3     2     8      2      10      1289       48     2
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC11         B        9      3     2     8      2      11      1289       48     3
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC12         B        9      3     2     8      3      12      1289       48     4
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC13         B        9      3     2     8      3      13      1289       48     5
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC14         B        9      3     2     8      3      14      1289       48     6
FPix_BpO_D3_BLD8_PNL2_RNG2_ROC15         B        9      3     2     8      3      15      1289       48     7
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC0         A        9      3     2     7      0      0      1290       23     0
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC1         A        9      3     2     7      0      1      1290       23     1
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC2         A        9      3     2     7      0      2      1290       23     2
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC3         A        9      3     2     7      0      3      1290       23     3
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC4         A        9      3     2     7      1      4      1290       23     4
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC5         A        9      3     2     7      1      5      1290       23     5
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC6         A        9      3     2     7      1      6      1290       23     6
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC7         A        9      3     2     7      1      7      1290       23     7
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC8         B        9      3     2     7      2      8      1290       24     0
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC9         B        9      3     2     7      2      9      1290       24     1
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC10         B        9      3     2     7      2      10      1290       24     2
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC11         B        9      3     2     7      2      11      1290       24     3
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC12         B        9      3     2     7      3      12      1290       24     4
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC13         B        9      3     2     7      3      13      1290       24     5
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC14         B        9      3     2     7      3      14      1290       24     6
FPix_BpO_D3_BLD9_PNL2_RNG2_ROC15         B        9      3     2     7      3      15      1290       24     7
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC0         A        9      4     1     9      0      0      1290       43     0
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC1         A        9      4     1     9      0      1      1290       43     1
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC2         A        9      4     1     9      0      2      1290       43     2
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC3         A        9      4     1     9      0      3      1290       43     3
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC4         A        9      4     1     9      1      4      1290       43     4
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC5         A        9      4     1     9      1      5      1290       43     5
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC6         A        9      4     1     9      1      6      1290       43     6
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC7         A        9      4     1     9      1      7      1290       43     7
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC8         B        9      4     1     9      2      8      1290       44     0
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC9         B        9      4     1     9      2      9      1290       44     1
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC10         B        9      4     1     9      2      10      1290       44     2
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC11         B        9      4     1     9      2      11      1290       44     3
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC12         B        9      4     1     9      3      12      1290       44     4
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC13         B        9      4     1     9      3      13      1290       44     5
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC14         B        9      4     1     9      3      14      1290       44     6
FPix_BpO_D3_BLD10_PNL2_RNG2_ROC15         B        9      4     1     9      3      15      1290       44     7
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC0         A        9      4     1     8      0      0      1291       19     0
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC1         A        9      4     1     8      0      1      1291       19     1
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC2         A        9      4     1     8      0      2      1291       19     2
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC3         A        9      4     1     8      0      3      1291       19     3
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC4         A        9      4     1     8      1      4      1291       19     4
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC5         A        9      4     1     8      1      5      1291       19     5
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC6         A        9      4     1     8      1      6      1291       19     6
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC7         A        9      4     1     8      1      7      1291       19     7
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC8         B        9      4     1     8      2      8      1291       20     0
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC9         B        9      4     1     8      2      9      1291       20     1
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC10         B        9      4     1     8      2      10      1291       20     2
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC11         B        9      4     1     8      2      11      1291       20     3
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC12         B        9      4     1     8      3      12      1291       20     4
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC13         B        9      4     1     8      3      13      1291       20     5
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC14         B        9      4     1     8      3      14      1291       20     6
FPix_BpO_D3_BLD11_PNL2_RNG2_ROC15         B        9      4     1     8      3      15      1291       20     7
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC0         A        9      4     1     7      0      0      1291       43     0
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC1         A        9      4     1     7      0      1      1291       43     1
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC2         A        9      4     1     7      0      2      1291       43     2
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC3         A        9      4     1     7      0      3      1291       43     3
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC4         A        9      4     1     7      1      4      1291       43     4
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC5         A        9      4     1     7      1      5      1291       43     5
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC6         A        9      4     1     7      1      6      1291       43     6
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC7         A        9      4     1     7      1      7      1291       43     7
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC8         B        9      4     1     7      2      8      1291       44     0
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC9         B        9      4     1     7      2      9      1291       44     1
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC10         B        9      4     1     7      2      10      1291       44     2
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC11         B        9      4     1     7      2      11      1291       44     3
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC12         B        9      4     1     7      3      12      1291       44     4
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC13         B        9      4     1     7      3      13      1291       44     5
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC14         B        9      4     1     7      3      14      1291       44     6
FPix_BpO_D3_BLD12_PNL2_RNG2_ROC15         B        9      4     1     7      3      15      1291       44     7
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC0         A        9      4     1     6      0      0      1292       19     0
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC1         A        9      4     1     6      0      1      1292       19     1
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC2         A        9      4     1     6      0      2      1292       19     2
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC3         A        9      4     1     6      0      3      1292       19     3
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC4         A        9      4     1     6      1      4      1292       19     4
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC5         A        9      4     1     6      1      5      1292       19     5
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC6         A        9      4     1     6      1      6      1292       19     6
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC7         A        9      4     1     6      1      7      1292       19     7
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC8         B        9      4     1     6      2      8      1292       20     0
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC9         B        9      4     1     6      2      9      1292       20     1
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC10         B        9      4     1     6      2      10      1292       20     2
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC11         B        9      4     1     6      2      11      1292       20     3
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC12         B        9      4     1     6      3      12      1292       20     4
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC13         B        9      4     1     6      3      13      1292       20     5
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC14         B        9      4     1     6      3      14      1292       20     6
FPix_BpO_D3_BLD13_PNL2_RNG2_ROC15         B        9      4     1     6      3      15      1292       20     7
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC0         A        9      4     2     9      0      0      1292       23     0
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC1         A        9      4     2     9      0      1      1292       23     1
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC2         A        9      4     2     9      0      2      1292       23     2
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC3         A        9      4     2     9      0      3      1292       23     3
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC4         A        9      4     2     9      1      4      1292       23     4
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC5         A        9      4     2     9      1      5      1292       23     5
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC6         A        9      4     2     9      1      6      1292       23     6
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC7         A        9      4     2     9      1      7      1292       23     7
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC8         B        9      4     2     9      2      8      1292       24     0
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC9         B        9      4     2     9      2      9      1292       24     1
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC10         B        9      4     2     9      2      10      1292       24     2
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC11         B        9      4     2     9      2      11      1292       24     3
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC12         B        9      4     2     9      3      12      1292       24     4
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC13         B        9      4     2     9      3      13      1292       24     5
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC14         B        9      4     2     9      3      14      1292       24     6
FPix_BpO_D3_BLD14_PNL2_RNG2_ROC15         B        9      4     2     9      3      15      1292       24     7
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC0         A        9      4     2     8      0      0      1292       47     0
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC1         A        9      4     2     8      0      1      1292       47     1
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC2         A        9      4     2     8      0      2      1292       47     2
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC3         A        9      4     2     8      0      3      1292       47     3
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC4         A        9      4     2     8      1      4      1292       47     4
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC5         A        9      4     2     8      1      5      1292       47     5
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC6         A        9      4     2     8      1      6      1292       47     6
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC7         A        9      4     2     8      1      7      1292       47     7
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC8         B        9      4     2     8      2      8      1292       48     0
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC9         B        9      4     2     8      2      9      1292       48     1
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC10         B        9      4     2     8      2      10      1292       48     2
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC11         B        9      4     2     8      2      11      1292       48     3
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC12         B        9      4     2     8      3      12      1292       48     4
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC13         B        9      4     2     8      3      13      1292       48     5
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC14         B        9      4     2     8      3      14      1292       48     6
FPix_BpO_D3_BLD15_PNL2_RNG2_ROC15         B        9      4     2     8      3      15      1292       48     7
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC0         A        9      4     2     7      0      0      1293       23     0
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC1         A        9      4     2     7      0      1      1293       23     1
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC2         A        9      4     2     7      0      2      1293       23     2
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC3         A        9      4     2     7      0      3      1293       23     3
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC4         A        9      4     2     7      1      4      1293       23     4
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC5         A        9      4     2     7      1      5      1293       23     5
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC6         A        9      4     2     7      1      6      1293       23     6
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC7         A        9      4     2     7      1      7      1293       23     7
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC8         B        9      4     2     7      2      8      1293       24     0
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC9         B        9      4     2     7      2      9      1293       24     1
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC10         B        9      4     2     7      2      10      1293       24     2
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC11         B        9      4     2     7      2      11      1293       24     3
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC12         B        9      4     2     7      3      12      1293       24     4
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC13         B        9      4     2     7      3      13      1293       24     5
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC14         B        9      4     2     7      3      14      1293       24     6
FPix_BpO_D3_BLD16_PNL2_RNG2_ROC15         B        9      4     2     7      3      15      1293       24     7
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC0         A        9      4     2     6      0      0      1293       47     0
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC1         A        9      4     2     6      0      1      1293       47     1
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC2         A        9      4     2     6      0      2      1293       47     2
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC3         A        9      4     2     6      0      3      1293       47     3
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC4         A        9      4     2     6      1      4      1293       47     4
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC5         A        9      4     2     6      1      5      1293       47     5
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC6         A        9      4     2     6      1      6      1293       47     6
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC7         A        9      4     2     6      1      7      1293       47     7
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC8         B        9      4     2     6      2      8      1293       48     0
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC9         B        9      4     2     6      2      9      1293       48     1
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC10         B        9      4     2     6      2      10      1293       48     2
FPix_BpO_D3_BLD17_PNL2_RNG2_ROC11         B        9      4     2     6      2      11      1293       48     3
