#name                              A/B   FEC       mfec      mfecch    hubid     port      rocid     FEDid     FEDch     roc# 
FPix_BpI_D3_BLD3_PNL1_RNG1_ROC14         B        9      3     2     12      3      14      1281       18     6
FPix_BpI_D3_BLD3_PNL1_RNG1_ROC15         B        9      3     2     12      3      15      1281       18     7
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC0         A        9      3     2     11      0      0      1280       41     0
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC1         A        9      3     2     11      0      1      1280       41     1
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC2         A        9      3     2     11      0      2      1280       41     2
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC3         A        9      3     2     11      0      3      1280       41     3
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC4         A        9      3     2     11      1      4      1280       41     4
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC5         A        9      3     2     11      1      5      1280       41     5
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC6         A        9      3     2     11      1      6      1280       41     6
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC7         A        9      3     2     11      1      7      1280       41     7
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC8         B        9      3     2     11      2      8      1280       42     0
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC9         B        9      3     2     11      2      9      1280       42     1
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC10         B        9      3     2     11      2      10      1280       42     2
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC11         B        9      3     2     11      2      11      1280       42     3
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC12         B        9      3     2     11      3      12      1280       42     4
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC13         B        9      3     2     11      3      13      1280       42     5
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC14         B        9      3     2     11      3      14      1280       42     6
FPix_BpI_D3_BLD2_PNL1_RNG1_ROC15         B        9      3     2     11      3      15      1280       42     7
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC0         A        9      3     2     10      0      0      1280       17     0
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC1         A        9      3     2     10      0      1      1280       17     1
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC2         A        9      3     2     10      0      2      1280       17     2
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC3         A        9      3     2     10      0      3      1280       17     3
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC4         A        9      3     2     10      1      4      1280       17     4
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC5         A        9      3     2     10      1      5      1280       17     5
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC6         A        9      3     2     10      1      6      1280       17     6
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC7         A        9      3     2     10      1      7      1280       17     7
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC8         B        9      3     2     10      2      8      1280       18     0
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC9         B        9      3     2     10      2      9      1280       18     1
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC10         B        9      3     2     10      2      10      1280       18     2
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC11         B        9      3     2     10      2      11      1280       18     3
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC12         B        9      3     2     10      3      12      1280       18     4
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC13         B        9      3     2     10      3      13      1280       18     5
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC14         B        9      3     2     10      3      14      1280       18     6
FPix_BpI_D3_BLD1_PNL1_RNG1_ROC15         B        9      3     2     10      3      15      1280       18     7
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC0         A        9      4     1     9      0      0      1286       43     0
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC1         A        9      4     1     9      0      1      1286       43     1
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC2         A        9      4     1     9      0      2      1286       43     2
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC3         A        9      4     1     9      0      3      1286       43     3
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC4         A        9      4     1     9      1      4      1286       43     4
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC5         A        9      4     1     9      1      5      1286       43     5
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC6         A        9      4     1     9      1      6      1286       43     6
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC7         A        9      4     1     9      1      7      1286       43     7
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC8         B        9      4     1     9      2      8      1286       44     0
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC9         B        9      4     1     9      2      9      1286       44     1
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC10         B        9      4     1     9      2      10      1286       44     2
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC11         B        9      4     1     9      2      11      1286       44     3
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC12         B        9      4     1     9      3      12      1286       44     4
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC13         B        9      4     1     9      3      13      1286       44     5
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC14         B        9      4     1     9      3      14      1286       44     6
FPix_BpI_D3_BLD17_PNL2_RNG2_ROC15         B        9      4     1     9      3      15      1286       44     7
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC0         A        9      4     1     8      0      0      1286       19     0
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC1         A        9      4     1     8      0      1      1286       19     1
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC2         A        9      4     1     8      0      2      1286       19     2
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC3         A        9      4     1     8      0      3      1286       19     3
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC4         A        9      4     1     8      1      4      1286       19     4
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC5         A        9      4     1     8      1      5      1286       19     5
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC6         A        9      4     1     8      1      6      1286       19     6
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC7         A        9      4     1     8      1      7      1286       19     7
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC8         B        9      4     1     8      2      8      1286       20     0
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC9         B        9      4     1     8      2      9      1286       20     1
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC10         B        9      4     1     8      2      10      1286       20     2
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC11         B        9      4     1     8      2      11      1286       20     3
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC12         B        9      4     1     8      3      12      1286       20     4
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC13         B        9      4     1     8      3      13      1286       20     5
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC14         B        9      4     1     8      3      14      1286       20     6
FPix_BpI_D3_BLD16_PNL2_RNG2_ROC15         B        9      4     1     8      3      15      1286       20     7
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC0         A        9      4     1     7      0      0      1285       43     0
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC1         A        9      4     1     7      0      1      1285       43     1
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC2         A        9      4     1     7      0      2      1285       43     2
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC3         A        9      4     1     7      0      3      1285       43     3
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC4         A        9      4     1     7      1      4      1285       43     4
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC5         A        9      4     1     7      1      5      1285       43     5
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC6         A        9      4     1     7      1      6      1285       43     6
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC7         A        9      4     1     7      1      7      1285       43     7
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC8         B        9      4     1     7      2      8      1285       44     0
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC9         B        9      4     1     7      2      9      1285       44     1
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC10         B        9      4     1     7      2      10      1285       44     2
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC11         B        9      4     1     7      2      11      1285       44     3
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC12         B        9      4     1     7      3      12      1285       44     4
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC13         B        9      4     1     7      3      13      1285       44     5
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC14         B        9      4     1     7      3      14      1285       44     6
FPix_BpI_D3_BLD15_PNL2_RNG2_ROC15         B        9      4     1     7      3      15      1285       44     7
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC0         A        9      4     1     6      0      0      1285       19     0
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC1         A        9      4     1     6      0      1      1285       19     1
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC2         A        9      4     1     6      0      2      1285       19     2
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC3         A        9      4     1     6      0      3      1285       19     3
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC4         A        9      4     1     6      1      4      1285       19     4
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC5         A        9      4     1     6      1      5      1285       19     5
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC6         A        9      4     1     6      1      6      1285       19     6
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC7         A        9      4     1     6      1      7      1285       19     7
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC8         B        9      4     1     6      2      8      1285       20     0
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC9         B        9      4     1     6      2      9      1285       20     1
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC10         B        9      4     1     6      2      10      1285       20     2
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC11         B        9      4     1     6      2      11      1285       20     3
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC12         B        9      4     1     6      3      12      1285       20     4
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC13         B        9      4     1     6      3      13      1285       20     5
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC14         B        9      4     1     6      3      14      1285       20     6
FPix_BpI_D3_BLD14_PNL2_RNG2_ROC15         B        9      4     1     6      3      15      1285       20     7
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC0         A        9      4     2     11      0      0      1285       23     0
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC1         A        9      4     2     11      0      1      1285       23     1
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC2         A        9      4     2     11      0      2      1285       23     2
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC3         A        9      4     2     11      0      3      1285       23     3
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC4         A        9      4     2     11      1      4      1285       23     4
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC5         A        9      4     2     11      1      5      1285       23     5
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC6         A        9      4     2     11      1      6      1285       23     6
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC7         A        9      4     2     11      1      7      1285       23     7
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC8         B        9      4     2     11      2      8      1285       24     0
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC9         B        9      4     2     11      2      9      1285       24     1
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC10         B        9      4     2     11      2      10      1285       24     2
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC11         B        9      4     2     11      2      11      1285       24     3
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC12         B        9      4     2     11      3      12      1285       24     4
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC13         B        9      4     2     11      3      13      1285       24     5
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC14         B        9      4     2     11      3      14      1285       24     6
FPix_BpI_D3_BLD13_PNL2_RNG2_ROC15         B        9      4     2     11      3      15      1285       24     7
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC0         A        9      4     2     10      0      0      1284       47     0
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC1         A        9      4     2     10      0      1      1284       47     1
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC2         A        9      4     2     10      0      2      1284       47     2
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC3         A        9      4     2     10      0      3      1284       47     3
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC4         A        9      4     2     10      1      4      1284       47     4
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC5         A        9      4     2     10      1      5      1284       47     5
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC6         A        9      4     2     10      1      6      1284       47     6
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC7         A        9      4     2     10      1      7      1284       47     7
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC8         B        9      4     2     10      2      8      1284       48     0
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC9         B        9      4     2     10      2      9      1284       48     1
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC10         B        9      4     2     10      2      10      1284       48     2
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC11         B        9      4     2     10      2      11      1284       48     3
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC12         B        9      4     2     10      3      12      1284       48     4
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC13         B        9      4     2     10      3      13      1284       48     5
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC14         B        9      4     2     10      3      14      1284       48     6
FPix_BpI_D3_BLD12_PNL2_RNG2_ROC15         B        9      4     2     10      3      15      1284       48     7
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC0         A        9      4     2     9      0      0      1284       19     0
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC1         A        9      4     2     9      0      1      1284       19     1
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC2         A        9      4     2     9      0      2      1284       19     2
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC3         A        9      4     2     9      0      3      1284       19     3
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC4         A        9      4     2     9      1      4      1284       19     4
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC5         A        9      4     2     9      1      5      1284       19     5
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC6         A        9      4     2     9      1      6      1284       19     6
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC7         A        9      4     2     9      1      7      1284       19     7
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC8         B        9      4     2     9      2      8      1284       20     0
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC9         B        9      4     2     9      2      9      1284       20     1
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC10         B        9      4     2     9      2      10      1284       20     2
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC11         B        9      4     2     9      2      11      1284       20     3
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC12         B        9      4     2     9      3      12      1284       20     4
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC13         B        9      4     2     9      3      13      1284       20     5
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC14         B        9      4     2     9      3      14      1284       20     6
FPix_BpI_D3_BLD11_PNL2_RNG2_ROC15         B        9      4     2     9      3      15      1284       20     7
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC0         A        9      4     2     8      0      0      1284       23     0
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC1         A        9      4     2     8      0      1      1284       23     1
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC2         A        9      4     2     8      0      2      1284       23     2
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC3         A        9      4     2     8      0      3      1284       23     3
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC4         A        9      4     2     8      1      4      1284       23     4
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC5         A        9      4     2     8      1      5      1284       23     5
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC6         A        9      4     2     8      1      6      1284       23     6
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC7         A        9      4     2     8      1      7      1284       23     7
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC8         B        9      4     2     8      2      8      1284       24     0
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC9         B        9      4     2     8      2      9      1284       24     1
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC10         B        9      4     2     8      2      10      1284       24     2
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC11         B        9      4     2     8      2      11      1284       24     3
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC12         B        9      4     2     8      3      12      1284       24     4
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC13         B        9      4     2     8      3      13      1284       24     5
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC14         B        9      4     2     8      3      14      1284       24     6
FPix_BpI_D3_BLD10_PNL2_RNG2_ROC15         B        9      4     2     8      3      15      1284       24     7
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC0         A        9      4     2     7      0      0      1283       47     0
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC1         A        9      4     2     7      0      1      1283       47     1
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC2         A        9      4     2     7      0      2      1283       47     2
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC3         A        9      4     2     7      0      3      1283       47     3
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC4         A        9      4     2     7      1      4      1283       47     4
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC5         A        9      4     2     7      1      5      1283       47     5
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC6         A        9      4     2     7      1      6      1283       47     6
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC7         A        9      4     2     7      1      7      1283       47     7
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC8         B        9      4     2     7      2      8      1283       48     0
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC9         B        9      4     2     7      2      9      1283       48     1
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC10         B        9      4     2     7      2      10      1283       48     2
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC11         B        9      4     2     7      2      11      1283       48     3
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC12         B        9      4     2     7      3      12      1283       48     4
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC13         B        9      4     2     7      3      13      1283       48     5
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC14         B        9      4     2     7      3      14      1283       48     6
FPix_BpI_D3_BLD9_PNL2_RNG2_ROC15         B        9      4     2     7      3      15      1283       48     7
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC0         A        9      3     1     9      0      0      1283       19     0
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC1         A        9      3     1     9      0      1      1283       19     1
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC2         A        9      3     1     9      0      2      1283       19     2
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC3         A        9      3     1     9      0      3      1283       19     3
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC4         A        9      3     1     9      1      4      1283       19     4
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC5         A        9      3     1     9      1      5      1283       19     5
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC6         A        9      3     1     9      1      6      1283       19     6
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC7         A        9      3     1     9      1      7      1283       19     7
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC8         B        9      3     1     9      2      8      1283       20     0
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC9         B        9      3     1     9      2      9      1283       20     1
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC10         B        9      3     1     9      2      10      1283       20     2
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC11         B        9      3     1     9      2      11      1283       20     3
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC12         B        9      3     1     9      3      12      1283       20     4
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC13         B        9      3     1     9      3      13      1283       20     5
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC14         B        9      3     1     9      3      14      1283       20     6
FPix_BpI_D3_BLD8_PNL2_RNG2_ROC15         B        9      3     1     9      3      15      1283       20     7
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC0         A        9      3     1     8      0      0      1282       43     0
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC1         A        9      3     1     8      0      1      1282       43     1
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC2         A        9      3     1     8      0      2      1282       43     2
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC3         A        9      3     1     8      0      3      1282       43     3
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC4         A        9      3     1     8      1      4      1282       43     4
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC5         A        9      3     1     8      1      5      1282       43     5
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC6         A        9      3     1     8      1      6      1282       43     6
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC7         A        9      3     1     8      1      7      1282       43     7
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC8         B        9      3     1     8      2      8      1282       44     0
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC9         B        9      3     1     8      2      9      1282       44     1
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC10         B        9      3     1     8      2      10      1282       44     2
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC11         B        9      3     1     8      2      11      1282       44     3
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC12         B        9      3     1     8      3      12      1282       44     4
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC13         B        9      3     1     8      3      13      1282       44     5
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC14         B        9      3     1     8      3      14      1282       44     6
FPix_BpI_D3_BLD7_PNL2_RNG2_ROC15         B        9      3     1     8      3      15      1282       44     7
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC0         A        9      3     1     7      0      0      1282       19     0
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC1         A        9      3     1     7      0      1      1282       19     1
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC2         A        9      3     1     7      0      2      1282       19     2
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC3         A        9      3     1     7      0      3      1282       19     3
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC4         A        9      3     1     7      1      4      1282       19     4
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC5         A        9      3     1     7      1      5      1282       19     5
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC6         A        9      3     1     7      1      6      1282       19     6
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC7         A        9      3     1     7      1      7      1282       19     7
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC8         B        9      3     1     7      2      8      1282       20     0
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC9         B        9      3     1     7      2      9      1282       20     1
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC10         B        9      3     1     7      2      10      1282       20     2
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC11         B        9      3     1     7      2      11      1282       20     3
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC12         B        9      3     1     7      3      12      1282       20     4
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC13         B        9      3     1     7      3      13      1282       20     5
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC14         B        9      3     1     7      3      14      1282       20     6
FPix_BpI_D3_BLD6_PNL2_RNG2_ROC15         B        9      3     1     7      3      15      1282       20     7
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC0         A        9      3     1     6      0      0      1281       43     0
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC1         A        9      3     1     6      0      1      1281       43     1
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC2         A        9      3     1     6      0      2      1281       43     2
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC3         A        9      3     1     6      0      3      1281       43     3
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC4         A        9      3     1     6      1      4      1281       43     4
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC5         A        9      3     1     6      1      5      1281       43     5
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC6         A        9      3     1     6      1      6      1281       43     6
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC7         A        9      3     1     6      1      7      1281       43     7
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC8         B        9      3     1     6      2      8      1281       44     0
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC9         B        9      3     1     6      2      9      1281       44     1
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC10         B        9      3     1     6      2      10      1281       44     2
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC11         B        9      3     1     6      2      11      1281       44     3
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC12         B        9      3     1     6      3      12      1281       44     4
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC13         B        9      3     1     6      3      13      1281       44     5
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC14         B        9      3     1     6      3      14      1281       44     6
FPix_BpI_D3_BLD5_PNL2_RNG2_ROC15         B        9      3     1     6      3      15      1281       44     7
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC0         A        9      3     2     9      0      0      1281       47     0
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC1         A        9      3     2     9      0      1      1281       47     1
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC2         A        9      3     2     9      0      2      1281       47     2
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC3         A        9      3     2     9      0      3      1281       47     3
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC4         A        9      3     2     9      1      4      1281       47     4
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC5         A        9      3     2     9      1      5      1281       47     5
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC6         A        9      3     2     9      1      6      1281       47     6
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC7         A        9      3     2     9      1      7      1281       47     7
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC8         B        9      3     2     9      2      8      1281       48     0
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC9         B        9      3     2     9      2      9      1281       48     1
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC10         B        9      3     2     9      2      10      1281       48     2
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC11         B        9      3     2     9      2      11      1281       48     3
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC12         B        9      3     2     9      3      12      1281       48     4
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC13         B        9      3     2     9      3      13      1281       48     5
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC14         B        9      3     2     9      3      14      1281       48     6
FPix_BpI_D3_BLD4_PNL2_RNG2_ROC15         B        9      3     2     9      3      15      1281       48     7
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC0         A        9      3     2     8      0      0      1281       23     0
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC1         A        9      3     2     8      0      1      1281       23     1
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC2         A        9      3     2     8      0      2      1281       23     2
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC3         A        9      3     2     8      0      3      1281       23     3
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC4         A        9      3     2     8      1      4      1281       23     4
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC5         A        9      3     2     8      1      5      1281       23     5
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC6         A        9      3     2     8      1      6      1281       23     6
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC7         A        9      3     2     8      1      7      1281       23     7
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC8         B        9      3     2     8      2      8      1281       24     0
FPix_BpI_D3_BLD3_PNL2_RNG2_ROC9         B        9      3     2     8      2      9      1281       24     1
